1054670,6489,National Church Residence represented by Varsity,Varsity Branding - 5321D Jaycee Avenue,NA,HARRISBURG,PA,17112,NA,NA,7176521277,NA,etheurer@VarsityBranding.com,NA,NA,NA,,2016-06-22 14:21:13,2016-06-24 10:14:03,2016-06-24 10:14:03,NA,NA,NA,Senior,SeniorHousing,2016-06-24 10:14:03,9999-12-31 23:59:59
ERROR:Data is not matching with Target
1054681,6161,Greystar Management - Irvine,"17885 Von Karman Ave, Ste 450",NA,IRVINE,CA,92614,NA,NA,9492428686,9497050009,emoholick@greystar.com,NA,http://www.liveoverture.com/,http://info.rentnet.com/management/61/6161/logo/6161.l01.gif,0,2011-09-19 08:59:20,2016-06-24 09:28:53,2016-06-24 09:28:53,NA,NA,NA,Senior,SeniorHousing,2016-06-24 09:28:53,9999-12-31 23:59:59
1054681,6161,Greystar Management - Irvine,"17885 Von Karman Ave, Ste 450",NA,IRVINE,CA,92614,NA,NA,9492428686,9497050009,emoholick@greystar.com,NA,http://www.liveoverture.com/,http://info.rentnet.com/management/61/6161/logo/6161.l01.gif,,2011-09-19 08:59:20,2016-06-24 09:28:53,2016-06-24 09:28:53,NA,NA,NA,Senior,SeniorHousing,2016-06-24 09:28:53,9999-12-31 23:59:59
ERROR:Data is not matching with Target
1054696,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-06-24 17:00:03,2016-06-24 17:00:03,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
1054696,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-06-24 17:00:03,2016-06-24 17:00:03,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
ERROR:Data is not matching with Target
1055287,55381,Partner’s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,NA,1,2015-12-18 13:58:00,2016-06-24 17:00:03,2016-06-24 17:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
1055287,55381,Partnerâ€™s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,NA,1,2015-12-18 13:58:00,2016-06-24 17:00:03,2016-06-24 17:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
ERROR:Data is not matching with Target
1055574,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-06-24 17:00:03,2016-06-24 17:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
1055574,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-06-24 17:00:03,2016-06-24 17:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
ERROR:Data is not matching with Target
1055575,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-06-24 17:00:03,2016-06-24 17:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
1055575,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-06-24 17:00:03,2016-06-24 17:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
ERROR:Data is not matching with Target
1055576,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-06-24 17:00:03,2016-06-24 17:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
1055576,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-06-24 17:00:03,2016-06-24 17:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
ERROR:Data is not matching with Target
1056185,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-06-24 17:00:03,2016-06-24 17:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
1056185,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-06-24 17:00:03,2016-06-24 17:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-24 17:00:03,2016-06-28 05:00:03
ERROR:Data is not matching with Target
1059126,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-24 13:46:00,2016-06-24 13:46:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-24 13:46:00,2016-06-25 13:47:00
1059126,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-24 13:46:00,2016-06-24 13:46:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-24 13:46:00,2016-06-25 13:47:00
ERROR:Data is not matching with Target
1059134,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-25 13:47:00,2016-06-25 13:47:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-25 13:47:00,2016-06-26 13:44:00
1059134,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-25 13:47:00,2016-06-25 13:47:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-25 13:47:00,2016-06-26 13:44:00
ERROR:Data is not matching with Target
1059135,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-26 13:44:00,2016-06-26 13:44:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-26 13:44:00,2016-06-27 14:19:00
1059135,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-26 13:44:00,2016-06-26 13:44:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-26 13:44:00,2016-06-27 14:19:00
ERROR:Data is not matching with Target
1059139,5171,VillageCare 46th and Ten,510 West 46th Street,NA,NEW YORK,NY,10036,NA,NA,2123375739,NA,Sandyf@villagecare.org,NA,NA,NA,0,2005-04-25 14:48:41,2016-06-27 10:28:02,2016-06-27 10:28:02,NA,NA,NA,Senior,SeniorHousing,2016-06-27 10:28:02,9999-12-31 23:59:59
1059139,5171,VillageCare 46th and Ten,510 West 46th Street,NA,NEW YORK,NY,10036,NA,NA,2123375739,NA,Sandyf@villagecare.org,NA,NA,NA,,2005-04-25 14:48:41,2016-06-27 10:28:02,2016-06-27 10:28:02,NA,NA,NA,Senior,SeniorHousing,2016-06-27 10:28:02,9999-12-31 23:59:59
ERROR:Data is not matching with Target
1059174,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-06-28 05:00:03,2016-06-28 05:00:03,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
1059174,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-06-28 05:00:03,2016-06-28 05:00:03,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
ERROR:Data is not matching with Target
1059765,55381,Partner’s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,NA,1,2015-12-18 13:58:00,2016-06-28 05:00:03,2016-06-28 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
1059765,55381,Partnerâ€™s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,NA,1,2015-12-18 13:58:00,2016-06-28 05:00:03,2016-06-28 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
ERROR:Data is not matching with Target
1060052,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-06-28 05:00:03,2016-06-28 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
1060052,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-06-28 05:00:03,2016-06-28 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
ERROR:Data is not matching with Target
1060053,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-06-28 05:00:03,2016-06-28 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
1060053,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-06-28 05:00:03,2016-06-28 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
ERROR:Data is not matching with Target
1060054,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-06-28 05:00:03,2016-06-28 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
1060054,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-06-28 05:00:03,2016-06-28 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
ERROR:Data is not matching with Target
1060661,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-06-28 05:00:03,2016-06-28 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
1060661,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-06-28 05:00:03,2016-06-28 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-28 05:00:03,2016-06-29 05:00:03
ERROR:Data is not matching with Target
1063605,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-27 14:19:00,2016-06-27 14:19:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-27 14:19:00,2016-06-28 13:58:00
1063605,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-27 14:19:00,2016-06-27 14:19:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-27 14:19:00,2016-06-28 13:58:00
ERROR:Data is not matching with Target
1063616,6363,Tiempo Inc.,1107 E. Tonto Street,NA,PHOENIX,AZ,85034,NA,NA,6022520482,NA,lori.hunter@tiempoinc.com,NA,www.tiempoinc.com/,NA,0,2014-06-12 13:27:29,2016-06-28 13:01:42,2016-06-28 13:01:42,NA,NA,NA,Senior,SeniorHousing,2016-06-28 13:01:42,9999-12-31 23:59:59
1063616,6363,Tiempo Inc.,1107 E. Tonto Street,NA,PHOENIX,AZ,85034,NA,NA,6022520482,NA,lori.hunter@tiempoinc.com,NA,www.tiempoinc.com/,NA,,2014-06-12 13:27:29,2016-06-28 13:01:42,2016-06-28 13:01:42,NA,NA,NA,Senior,SeniorHousing,2016-06-28 13:01:42,9999-12-31 23:59:59
ERROR:Data is not matching with Target
1063620,6490,Birchwood Suites Realty LLC,216 River Avenue Suite 107,NA,LAKEWOOD,NJ,08701,NA,NA,6313685252,NA,thomas.harty@birchwoodsuites.com,NA,NA,NA,0,2016-06-24 16:20:22,2016-06-28 08:53:55,2016-06-28 08:53:55,NA,NA,NA,Senior,SeniorHousing,2016-06-28 08:53:55,9999-12-31 23:59:59
1063620,6490,Birchwood Suites Realty LLC,216 River Avenue Suite 107,NA,LAKEWOOD,NJ,08701,NA,NA,6313685252,NA,thomas.harty@birchwoodsuites.com,NA,NA,NA,,2016-06-24 16:20:22,2016-06-28 08:53:55,2016-06-28 08:53:55,NA,NA,NA,Senior,SeniorHousing,2016-06-28 08:53:55,9999-12-31 23:59:59
ERROR:Data is not matching with Target
1063651,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-06-29 05:00:03,2016-06-29 05:00:03,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
1063651,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-06-29 05:00:03,2016-06-29 05:00:03,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
ERROR:Data is not matching with Target
1064241,55381,Partner’s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,NA,1,2015-12-18 13:58:00,2016-06-29 05:00:03,2016-06-29 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
1064241,55381,Partnerâ€™s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,NA,1,2015-12-18 13:58:00,2016-06-29 05:00:03,2016-06-29 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
ERROR:Data is not matching with Target
1064528,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-06-29 05:00:03,2016-06-29 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
1064528,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-06-29 05:00:03,2016-06-29 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
ERROR:Data is not matching with Target
1064529,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-06-29 05:00:03,2016-06-29 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
1064529,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-06-29 05:00:03,2016-06-29 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
